x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1724, 407, 16903, 7234, 3728, 2962
867, 510, 17763, 7427, 3966, 2963
1782, 406, 17164, 7086, 3487, 2964
1512, 431, 16898, 7327, 4029, 2965
1985, 407, 16207, 6741, 3359, 2966
756, 408, 17931, 8325, 4023, 2967
984, 408, 17523, 7647, 3702, 2968
2144, 517, 16212, 6601, 3292, 2969
753, 428, 17601, 7908, 4686, 2970
1044, 408, 17148, 7149, 3617, 2971
1530, 518, 16810, 7168, 3928, 2972
930, 462, 17086, 7429, 3646, 2973
724, 464, 18630, 8175, 4686, 2974
1083, 407, 17690, 7382, 3572, 2975
2162, 463, 15735, 7695, 22649, 2976
1169, 407, 17684, 7598, 3850, 2977
1978, 461, 16643, 6994, 3320, 2978
2227, 577, 14762, 6363, 3520, 2979
1512, 408, 16492, 6917, 3501, 2980
1743, 407, 16470, 6983, 3425, 2981
2208, 588, 15262, 6366, 3144, 2982
1677, 468, 17062, 7157, 3615, 2983
1820, 407, 17173, 7129, 3507, 2984
1240, 464, 18071, 7533, 3749, 2985
1961, 407, 16168, 6772, 3204, 2986
833, 464, 17619, 8695, 25924, 2987
1996, 408, 16068, 6820, 3316, 2988
924, 433, 17742, 7593, 3809, 2989
2071, 408, 15690, 6722, 3297, 2990
1350, 509, 17333, 7412, 3581, 2991
665, 409, 17269, 7684, 3664, 2992
829, 518, 17594, 8272, 4038, 2993
1115, 466, 18243, 7784, 3703, 2994
701, 409, 18578, 7941, 3957, 2995
802, 615, 17280, 7696, 3883, 2996
1980, 427, 16415, 6771, 3524, 2997
210, 631, 18215, 9144, 28803, 2998
841, 409, 18346, 9172, 4589, 2999
1033, 409, 18011, 7550, 3731, 3000
1842, 589, 17648, 7336, 3587, 3001
1362, 408, 16855, 7085, 3600, 3002
1996, 494, 16299, 6802, 3265, 3003
1062, 578, 18044, 7587, 3773, 3004
1382, 408, 17317, 7428, 3681, 3005
831, 496, 17868, 7574, 3882, 3006
1839, 408, 17039, 6878, 3426, 3007
1858, 409, 16577, 6939, 3358, 3008
762, 518, 18176, 8161, 4526, 3009
1629, 429, 17480, 7504, 3638, 3010
2015, 408, 15805, 6866, 3260, 3011
2162, 518, 15671, 6467, 3232, 3012
1590, 462, 17438, 7356, 3650, 3013
2034, 408, 15949, 6697, 3479, 3014
814, 577, 17982, 7741, 3773, 3015
2052, 408, 15837, 6567, 3502, 3016
455, 589, 18546, 8314, 3991, 3017
1598, 1086, 16569, 6890, 3466, 3018
2126, 409, 15445, 6686, 3204, 3019
1299, 471, 17375, 7295, 3606, 3020
689, 410, 17433, 7546, 3723, 3021
1826, 499, 16165, 6880, 3425, 3022
1237, 409, 17719, 7644, 3623, 3023
872, 467, 17371, 7731, 3789, 3024
1343, 409, 16971, 7326, 3702, 3025
1472, 409, 17086, 7295, 3665, 3026
1764, 518, 17477, 6954, 3671, 3027
1491, 409, 16955, 7021, 3543, 3028
1571, 518, 17344, 7327, 3767, 3029
1950, 466, 16336, 6948, 3402, 3030
1159, 578, 18260, 9074, 28533, 3031
1877, 409, 16520, 8133, 23976, 3032
1200, 617, 17578, 7680, 3634, 3033
767, 439, 17652, 7916, 4051, 3034
2145, 409, 15689, 6552, 3128, 3035
2200, 409, 15547, 6471, 3191, 3036
1551, 517, 16755, 7383, 3706, 3037
1113, 433, 17410, 7487, 3620, 3038
793, 504, 17865, 8571, 4192, 3039
2218, 410, 15359, 6535, 3231, 3040
1921, 470, 16550, 6685, 3275, 3041
2237, 410, 15385, 6501, 3314, 3042
2061, 468, 15733, 6615, 3348, 3043
877, 412, 17594, 7652, 3726, 3044
1829, 434, 16950, 6959, 3502, 3045
2190, 458, 15314, 6607, 3393, 3046
944, 411, 18142, 7819, 3776, 3047
1417, 501, 17604, 7207, 3945, 3048
1198, 411, 17287, 7310, 3627, 3049
1904, 437, 16820, 6881, 3351, 3050
1217, 410, 17204, 7527, 3470, 3051
762, 506, 18742, 9861, 30572, 3052
1324, 410, 17257, 7425, 3700, 3053
930, 472, 17283, 7613, 3684, 3054
1453, 410, 17048, 7385, 3625, 3055
1161, 435, 17474, 7525, 3622, 3056
1249, 458, 17894, 7663, 3685, 3057
1773, 411, 17082, 6979, 3471, 3058
1799, 471, 16896, 7104, 3483, 3059
2255, 410, 15518, 7508, 22498, 3060
1580, 423, 17320, 7233, 3701, 3061
1079, 1119, 16495, 8298, 25500, 3062
778, 412, 17454, 8070, 3983, 3063
1120, 591, 17670, 7374, 3629, 3064
1395, 424, 17248, 7413, 3660, 3065
858, 411, 18108, 8291, 4239, 3066
363, 618, 18441, 7684, 3882, 3067
1037, 458, 17912, 7838, 3721, 3068
973, 412, 17217, 7460, 3605, 3069
910, 470, 17288, 7294, 3598, 3070
1023, 412, 17836, 7500, 3581, 3071
696, 1083, 15414, 6674, 3320, 3072
1304, 411, 16791, 7332, 3788, 3073
2255, 432, 15755, 6459, 3136, 3074
1394, 412, 17824, 7394, 3561, 3075
2024, 424, 16236, 6818, 3393, 3076
1657, 467, 17023, 7277, 3476, 3077
1414, 412, 17565, 8780, 26839, 3078
1433, 411, 17183, 7198, 3663, 3079
1367, 464, 17362, 7566, 3709, 3080
1561, 412, 17121, 7224, 3658, 3081
1913, 433, 16682, 7308, 3557, 3082
1734, 412, 16559, 6884, 3439, 3083
695, 591, 18413, 7640, 3937, 3084
2208, 490, 15095, 6372, 3047, 3085
1791, 412, 17282, 7194, 3491, 3086
1104, 439, 17328, 7295, 3590, 3087
1914, 411, 16506, 6903, 3324, 3088
1932, 411, 16305, 6863, 3382, 3089
1077, 490, 18564, 7642, 3759, 3090
789, 414, 17711, 8020, 3975, 3091
1901, 503, 17014, 7032, 3548, 3092
914, 413, 18041, 7725, 3703, 3093
1074, 413, 18342, 7642, 3766, 3094
2181, 431, 15368, 6547, 3233, 3095
1093, 412, 17621, 7425, 3673, 3096
1309, 466, 17388, 7255, 3618, 3097
1285, 412, 17390, 7364, 3538, 3098
1218, 432, 17221, 7300, 3550, 3099
1638, 412, 17336, 7307, 3584, 3100
1657, 412, 17056, 7262, 3552, 3101
1788, 498, 17402, 6966, 3489, 3102
1677, 412, 16944, 7324, 3567, 3103
969, 466, 17699, 7603, 3804, 3104
1696, 412, 17227, 7447, 3648, 3105
1473, 466, 17051, 7383, 4123, 3106
1811, 412, 16740, 6911, 3477, 3107
1335, 438, 17000, 7207, 3729, 3108
1829, 413, 17326, 7231, 3464, 3109
1951, 412, 16426, 6731, 3342, 3110
1033, 593, 18203, 9259, 28274, 3111
2153, 436, 15464, 6400, 3146, 3112
1975, 412, 16093, 7873, 23982, 3113
1296, 439, 17384, 7420, 3857, 3114
897, 414, 18127, 9152, 28816, 3115
1238, 581, 17726, 7616, 3698, 3116
1733, 423, 16725, 6941, 3554, 3117
1054, 413, 18207, 7645, 3674, 3118
846, 437, 18103, 8178, 4176, 3119
1160, 414, 17481, 7504, 3776, 3120
1949, 498, 16785, 7049, 3371, 3121
1266, 413, 17760, 8778, 26782, 3122
2005, 413, 16251, 6796, 3376, 3123
716, 593, 18555, 8234, 4202, 3124
1816, 503, 16887, 6883, 3468, 3125
2024, 413, 15952, 6597, 3281, 3126
1968, 456, 16489, 7043, 3431, 3127
726, 414, 17870, 7729, 3819, 3128
820, 415, 17585, 8557, 4160, 3129
546, 608, 19208, 8212, 4148, 3130
1086, 462, 18336, 7580, 3723, 3131
993, 414, 17944, 7502, 3717, 3132
1407, 496, 17206, 7355, 3955, 3133
1141, 415, 17806, 7594, 3747, 3134
2246, 469, 15169, 6421, 3207, 3135
1247, 414, 17818, 7614, 3625, 3136
696, 1072, 15507, 6655, 3364, 3137
1353, 414, 16894, 8674, 26137, 3138
1733, 456, 16591, 7018, 3459, 3139
1848, 414, 17286, 7382, 3480, 3140
1951, 423, 16600, 6888, 3406, 3141
1867, 414, 17277, 7108, 3470, 3142
979, 461, 17443, 7228, 3726, 3143
1886, 415, 16277, 6948, 3382, 3144
1007, 471, 18041, 7725, 3854, 3145
2043, 414, 15740, 6927, 3476, 3146
2246, 437, 15529, 6518, 3209, 3147
2061, 414, 15726, 6688, 3340, 3148
1125, 471, 17384, 7444, 3568, 3149
2080, 414, 15998, 6692, 3261, 3150
1268, 457, 17677, 7616, 3621, 3151
2098, 414, 15726, 6616, 3252, 3152
1600, 490, 17281, 7317, 3645, 3153
2117, 414, 15706, 6779, 3242, 3154
2135, 414, 15464, 6523, 3177, 3155
1822, 620, 17532, 7188, 3562, 3156
1667, 462, 17087, 7191, 3720, 3157
2172, 414, 15775, 6429, 3159, 3158
1160, 425, 17750, 7453, 3674, 3159
2191, 415, 15599, 6580, 3279, 3160
1854, 495, 16557, 6785, 3327, 3161
2228, 415, 15292, 6403, 3183, 3162
1228, 426, 18200, 7552, 3651, 3163
694, 470, 18478, 8287, 4026, 3164
941, 457, 17845, 7631, 3814, 3165
849, 415, 18391, 8106, 3857, 3166
1782, 428, 17467, 7168, 3451, 3167
933, 415, 18088, 7875, 3748, 3168
963, 416, 17745, 7420, 3711, 3169
1227, 415, 17811, 7460, 3629, 3170
885, 430, 17675, 7532, 3881, 3171
1333, 415, 17044, 7303, 3669, 3172
1462, 415, 16944, 7182, 3575, 3173
1590, 429, 17441, 7245, 3688, 3174
1142, 437, 17364, 7564, 3794, 3175
1008, 460, 18416, 7494, 3788, 3176
1102, 417, 17370, 8844, 25829, 3177
1609, 462, 17121, 7299, 3687, 3178
1122, 416, 17807, 7554, 3663, 3179
1146, 492, 17805, 7435, 3705, 3180
1189, 417, 17065, 8476, 26155, 3181
1867, 425, 16875, 7109, 3416, 3182
1208, 416, 18025, 7548, 3650, 3183
2061, 435, 15613, 6743, 3292, 3184
2171, 458, 15286, 6228, 3284, 3185
1443, 416, 17138, 7565, 3673, 3186
1531, 417, 16954, 7187, 3619, 3187
1407, 507, 16991, 7249, 3672, 3188
652, 428, 17209, 7041, 3570, 3189
718, 423, 18625, 8078, 4191, 3190
1706, 417, 16912, 6993, 3508, 3191
1724, 417, 17098, 8367, 25644, 3192
1434, 583, 17360, 7234, 3630, 3193
2153, 501, 15932, 6429, 3364, 3194
1782, 417, 17019, 7125, 3544, 3195
1170, 429, 17442, 7573, 3638, 3196
1904, 416, 16559, 6967, 3460, 3197
669, 456, 17552, 7616, 3697, 3198
1942, 417, 16245, 6884, 3235, 3199
1600, 456, 17373, 7295, 3645, 3200
657, 418, 17031, 7239, 3606, 3201
2172, 436, 15362, 6454, 3217, 3202
671, 418, 17260, 7579, 3733, 3203
2209, 469, 15646, 6556, 3457, 3204
1295, 417, 17066, 7284, 3620, 3205
1384, 419, 16827, 7131, 3611, 3206
937, 610, 17760, 7709, 3710, 3207
1502, 470, 17369, 8535, 26166, 3208
1404, 418, 17090, 7253, 3873, 3209
912, 460, 17495, 7684, 3748, 3210
928, 495, 17806, 7670, 3709, 3211
1571, 418, 17060, 7086, 3491, 3212
1880, 622, 17599, 7202, 3444, 3213
1590, 418, 17420, 7403, 3667, 3214
1609, 584, 17655, 8654, 28088, 3215
763, 429, 16565, 9740, 29713, 3216
1609, 417, 17001, 7041, 3597, 3217
1772, 422, 16917, 7079, 3354, 3218
1628, 417, 17314, 7142, 3525, 3219
873, 456, 17514, 7661, 3727, 3220
1648, 418, 17278, 7267, 3644, 3221
870, 489, 18164, 7982, 3968, 3222
1667, 418, 16889, 7193, 3500, 3223
1185, 1071, 18238, 7557, 3730, 3224
1686, 417, 17137, 7199, 3608, 3225
1450, 1076, 15936, 6891, 3462, 3226
1743, 417, 16993, 7185, 3575, 3227
2209, 426, 15695, 6579, 3073, 3228
1377, 469, 17525, 7557, 3673, 3229
1923, 417, 16474, 6820, 3477, 3230
1961, 418, 16431, 7014, 3283, 3231
1388, 508, 17267, 7484, 3980, 3232
1278, 462, 17956, 7493, 3675, 3233
972, 423, 17564, 7416, 3607, 3234
1985, 418, 16282, 6812, 3305, 3235
2024, 489, 15765, 6756, 3418, 3236
760, 419, 17135, 8074, 4081, 3237
1994, 569, 16331, 6903, 3516, 3238
886, 419, 17905, 7853, 3796, 3239
830, 612, 17846, 7664, 4064, 3240
923, 419, 18072, 7565, 3707, 3241
1725, 507, 16999, 7050, 3552, 3242
1742, 461, 16953, 7074, 3410, 3243
1455, 1105, 16460, 7039, 3496, 3244
1170, 418, 17191, 7463, 3520, 3245
1975, 569, 16284, 7095, 3472, 3246
1839, 419, 17307, 7168, 3496, 3247
1889, 584, 17022, 8447, 26296, 3248
1996, 418, 16086, 6714, 3543, 3249
1744, 507, 17307, 8217, 25002, 3250
1531, 429, 17342, 7512, 3614, 3251
803, 420, 17331, 8041, 4043, 3252
839, 420, 18579, 8053, 3951, 3253
664, 509, 18172, 7782, 3866, 3254
667, 467, 17391, 7415, 3667, 3255
2144, 463, 15224, 6423, 3143, 3256
953, 420, 17856, 7490, 3764, 3257
1034, 420, 17914, 7610, 3699, 3258
653, 508, 18636, 7819, 4010, 3259
941, 433, 17935, 7622, 3709, 3260
1286, 423, 17054, 7432, 3477, 3261
1064, 419, 18478, 7555, 3741, 3262
725, 495, 18496, 8148, 4068, 3263
1150, 420, 17689, 7586, 3748, 3264
1542, 457, 17041, 7294, 3750, 3265
1257, 419, 17618, 7508, 3685, 3266
1363, 420, 17400, 7335, 3577, 3267
1199, 433, 17684, 7325, 3691, 3268
1511, 419, 17286, 7276, 3528, 3269
1959, 461, 16487, 6951, 3308, 3270
2015, 419, 15916, 6860, 3355, 3271
2070, 419, 15794, 6722, 3311, 3272
613, 508, 17651, 7512, 3724, 3273
1454, 467, 17390, 7216, 3584, 3274
2089, 419, 15619, 6540, 3088, 3275
783, 509, 17361, 8155, 4181, 3276
1772, 433, 17974, 7386, 3565, 3277
746, 468, 18689, 8233, 4131, 3278
805, 571, 17472, 7671, 3841, 3279
2107, 419, 15505, 6602, 3232, 3280
1151, 430, 17031, 7357, 3524, 3281
2126, 420, 15565, 6712, 3216, 3282
2034, 430, 15987, 6907, 3507, 3283
707, 421, 18073, 9135, 28606, 3284
1839, 429, 17080, 7070, 3377, 3285
906, 420, 17857, 7502, 3910, 3286
1003, 421, 17685, 7707, 3848, 3287
1974, 612, 16516, 6773, 3725, 3288
1406, 463, 17316, 7438, 3671, 3289
1132, 421, 17122, 7437, 3490, 3290
784, 499, 17127, 8472, 4209, 3291
853, 570, 18117, 7894, 3894, 3292
1237, 420, 17725, 7448, 3589, 3293
774, 430, 17096, 8304, 4126, 3294
1343, 420, 17356, 7395, 3793, 3295
1940, 492, 16487, 6861, 3364, 3296
1472, 421, 17089, 7307, 3579, 3297
1207, 1130, 16358, 6980, 3463, 3298
1715, 422, 16485, 6745, 3417, 3299
2070, 462, 15878, 6671, 3270, 3300
1876, 420, 16639, 6871, 3329, 3301
2062, 1076, 14883, 6250, 3245, 3302
1895, 421, 16251, 6917, 3410, 3303
1856, 463, 16855, 6967, 3540, 3304
2200, 420, 15528, 6356, 3340, 3305
2218, 421, 15469, 6514, 3201, 3306
2041, 586, 16049, 6817, 3349, 3307
701, 461, 16159, 6981, 3607, 3308
1112, 422, 17105, 7153, 3661, 3309
1218, 421, 17131, 7431, 3618, 3310
479, 586, 18407, 8065, 3954, 3311
1762, 428, 17840, 7355, 3619, 3312
1324, 421, 17156, 7283, 3605, 3313
1922, 460, 16302, 6819, 3372, 3314
1453, 421, 17401, 7396, 3596, 3315
2014, 483, 15818, 6665, 3341, 3316
1913, 422, 17078, 7156, 3514, 3317
962, 426, 17395, 7537, 3691, 3318
1970, 421, 16102, 6606, 3299, 3319
1571, 496, 17249, 7229, 3705, 3320
2255, 421, 15751, 6439, 3239, 3321
1781, 460, 17130, 6960, 3637, 3322
781, 422, 17748, 8165, 4027, 3323
1295, 428, 17020, 7324, 3737, 3324
857, 422, 17791, 7728, 3856, 3325
1902, 1128, 15847, 6524, 3231, 3326
1023, 423, 18458, 7588, 3692, 3327
1174, 485, 17863, 7427, 3748, 3328
1093, 423, 17766, 7204, 3605, 3329
1339, 493, 17243, 7364, 3651, 3330
1198, 422, 17001, 7265, 3645, 3331
804, 1100, 16088, 6717, 3454, 3332
1542, 423, 17249, 7349, 3777, 3333
2116, 512, 15520, 6504, 3246, 3334
1753, 423, 16687, 6953, 3519, 3335
2070, 516, 15559, 6580, 3381, 3336
1932, 422, 16098, 6841, 3376, 3337
1301, 516, 17598, 7488, 3723, 3338
793, 424, 17488, 7961, 3895, 3339
828, 424, 18410, 8648, 4125, 3340
1802, 629, 17722, 7231, 3578, 3341
1486, 517, 17247, 7173, 3497, 3342
1179, 423, 17258, 7283, 3597, 3343
1375, 424, 17126, 7238, 3685, 3344
2125, 517, 15301, 6358, 3244, 3345
1414, 423, 17743, 7344, 3978, 3346
1561, 423, 17367, 7220, 3742, 3347
360, 628, 18593, 7964, 4012, 3348
996, 1109, 16326, 7125, 3370, 3349
1619, 423, 17101, 7268, 3591, 3350
1037, 480, 17409, 7301, 3638, 3351
1658, 423, 17453, 7246, 3495, 3352
1677, 423, 17048, 7145, 3591, 3353
1819, 461, 16498, 6797, 3454, 3354
1695, 423, 16709, 6902, 3505, 3355
871, 478, 17724, 7668, 3905, 3356
1541, 534, 17377, 7334, 3734, 3357
993, 425, 17689, 8857, 27441, 3358
1522, 481, 17126, 7250, 3650, 3359
1055, 425, 18266, 7958, 3811, 3360
1379, 514, 17119, 7509, 3678, 3361
1075, 424, 18099, 7665, 3843, 3362
1266, 424, 17563, 7444, 3648, 3363
1880, 601, 17661, 7128, 3625, 3364
1494, 511, 17463, 7170, 3537, 3365
2043, 424, 16265, 8350, 24469, 3366
779, 469, 17450, 8114, 4018, 3367
896, 425, 18108, 7676, 3855, 3368
1292, 511, 19083, 9085, 27179, 3369
751, 533, 17549, 8066, 3995, 3370
1142, 426, 17586, 7689, 3545, 3371
742, 513, 18050, 7896, 4004, 3372
1247, 425, 17640, 7463, 3684, 3373
753, 511, 18579, 8421, 4695, 3374
1353, 426, 16983, 7595, 3665, 3375
1697, 467, 16605, 6926, 3589, 3376
1418, 535, 17510, 7325, 3582, 3377
1501, 425, 16897, 7086, 3444, 3378
983, 630, 18300, 7515, 3792, 3379
1885, 426, 16613, 8196, 25598, 3380
811, 516, 18148, 8027, 4001, 3381
2172, 425, 15890, 6537, 3172, 3382
1396, 469, 16987, 7526, 3702, 3383
1658, 534, 17510, 7292, 3695, 3384
2191, 425, 15080, 6338, 3169, 3385
693, 602, 17797, 7925, 3855, 3386
1911, 487, 16635, 7051, 3375, 3387
742, 427, 17471, 7826, 3867, 3388
1967, 520, 16551, 6996, 3498, 3389
848, 427, 18729, 8472, 4072, 3390
1462, 427, 17075, 7314, 3519, 3391
792, 631, 17719, 9202, 27990, 3392
1482, 426, 17046, 7112, 3527, 3393
1090, 517, 18287, 9110, 28263, 3394
1904, 427, 16438, 6943, 3404, 3395
1214, 515, 17962, 7693, 3745, 3396
2227, 426, 14329, 6283, 3060, 3397
758, 469, 18411, 8213, 4166, 3398
1789, 1135, 15508, 6515, 3429, 3399
2246, 426, 15053, 6494, 3155, 3400
1609, 484, 16838, 7395, 3682, 3401
689, 428, 18265, 8142, 3865, 3402
915, 520, 17734, 7654, 3769, 3403
1012, 427, 17867, 7356, 3639, 3404
1315, 427, 17132, 7355, 3518, 3405
1100, 522, 17842, 7482, 3777, 3406
1443, 427, 17114, 7425, 3596, 3407
641, 633, 18038, 8054, 4129, 3408
1875, 475, 16426, 7005, 3333, 3409
1551, 428, 17108, 7109, 3665, 3410
1923, 427, 16427, 8144, 25069, 3411
2005, 521, 15968, 6801, 3283, 3412
1735, 512, 16979, 6971, 3535, 3413
983, 429, 17635, 7528, 3636, 3414
1509, 514, 16925, 7094, 3763, 3415
1610, 429, 17245, 7319, 3573, 3416
1667, 429, 16773, 7208, 3571, 3417
2180, 517, 15654, 6498, 3087, 3418
1686, 428, 17295, 7237, 3508, 3419
1648, 506, 17747, 7303, 3607, 3420
1705, 429, 17313, 7325, 3588, 3421
1724, 428, 16932, 7134, 3484, 3422
1039, 632, 18420, 7612, 3773, 3423
1743, 428, 17422, 8316, 25621, 3424
832, 1104, 16459, 6840, 3443, 3425
1941, 428, 16488, 6781, 3396, 3426
1233, 514, 17922, 7484, 3764, 3427
1960, 429, 16382, 6856, 3480, 3428
1224, 520, 18044, 7591, 3833, 3429
700, 430, 17592, 7683, 3997, 3430
1257, 430, 17995, 7510, 3817, 3431
1022, 633, 18200, 7833, 3849, 3432
1276, 429, 17863, 7473, 3665, 3433
629, 487, 17065, 7392, 3818, 3434
1365, 430, 17109, 7297, 3614, 3435
1921, 481, 16586, 6795, 3419, 3436
1385, 429, 16986, 7236, 3628, 3437
791, 515, 18011, 8026, 4153, 3438
1404, 429, 17365, 7432, 3722, 3439
909, 481, 17763, 7350, 3748, 3440
1820, 429, 16822, 8158, 25382, 3441
1948, 520, 16329, 6780, 3387, 3442
2015, 429, 16104, 6653, 3424, 3443
712, 432, 18884, 8185, 4662, 3444
1210, 621, 17573, 7355, 3750, 3445
1891, 519, 17453, 7128, 3405, 3446
1876, 431, 16375, 6999, 3394, 3447
1071, 595, 18231, 7612, 3762, 3448
1369, 520, 17750, 7393, 3650, 3449
2052, 430, 15894, 6876, 3374, 3450
2071, 430, 15615, 6692, 3239, 3451
585, 606, 19285, 8170, 4103, 3452
899, 486, 18162, 7807, 3752, 3453
2089, 430, 15610, 6626, 3255, 3454
675, 507, 18338, 7970, 3881, 3455
2089, 506, 15951, 6693, 3273, 3456
1551, 473, 16996, 7269, 3659, 3457
2163, 430, 15596, 6493, 3076, 3458
786, 432, 17369, 8071, 4033, 3459
896, 622, 17459, 7188, 3546, 3460
1146, 1120, 16591, 6911, 3433, 3461
905, 431, 17922, 7491, 3726, 3462
1844, 511, 17590, 7313, 3519, 3463
1001, 432, 17286, 7645, 3697, 3464
1764, 507, 17679, 7103, 3557, 3465
1132, 432, 17693, 7527, 3675, 3466
830, 507, 17850, 7754, 3889, 3467
1344, 432, 17128, 7428, 3806, 3468
2098, 511, 15530, 6624, 3210, 3469
2237, 431, 14016, 6386, 3147, 3470
723, 434, 18755, 9675, 30128, 3471
772, 513, 18387, 8440, 4234, 3472
856, 433, 18220, 8169, 4136, 3473
887, 512, 17815, 7465, 3795, 3474
1325, 432, 16864, 7328, 3514, 3475
783, 479, 17321, 8453, 4184, 3476
1453, 432, 17162, 7349, 3722, 3477
1996, 472, 16196, 6746, 3256, 3478
1472, 432, 17064, 7246, 3624, 3479
1658, 479, 17361, 7455, 3764, 3480
1502, 622, 16943, 7379, 3673, 3481
1241, 486, 18601, 7618, 3757, 3482
1021, 434, 18170, 7694, 3677, 3483
2033, 505, 15814, 6797, 3430, 3484
1180, 434, 17341, 7508, 3699, 3485
1135, 476, 17713, 7693, 3683, 3486
1791, 433, 16597, 6656, 3388, 3487
1647, 595, 17617, 7274, 3727, 3488
1590, 518, 17346, 7418, 3724, 3489
827, 435, 18322, 8064, 4052, 3490
1891, 508, 16924, 6887, 3387, 3491
875, 435, 18245, 9142, 27533, 3492
2005, 510, 16435, 6747, 3305, 3493
1094, 434, 18186, 7630, 3829, 3494
2135, 458, 15342, 6600, 3195, 3495
1101, 1120, 16572, 7130, 3512, 3496
1286, 434, 17824, 7453, 3713, 3497
1580, 434, 17000, 7244, 3732, 3498
1735, 623, 17490, 7301, 3590, 3499
1504, 505, 17503, 7392, 3581, 3500
1619, 434, 17237, 7186, 3612, 3501
1446, 506, 16858, 8473, 25311, 3502
1658, 434, 17482, 7250, 3527, 3503
717, 473, 18562, 8152, 4096, 3504
1677, 434, 16886, 7080, 3434, 3505
920, 1089, 17763, 7499, 3812, 3506
1753, 434, 17490, 7114, 3591, 3507
1282, 506, 18042, 7783, 3898, 3508
1810, 434, 16477, 6887, 3332, 3509
1751, 478, 16883, 6893, 3486, 3510
1987, 435, 16697, 8155, 25292, 3511
1499, 1124, 16109, 6870, 3317, 3512
734, 436, 17684, 8006, 4129, 3513
1995, 515, 16701, 6812, 3262, 3514
1056, 436, 17555, 7403, 3565, 3515
2153, 457, 15473, 6321, 3265, 3516
1272, 512, 17771, 7581, 3698, 3517
1248, 436, 17813, 8772, 27230, 3518
1192, 472, 17106, 7213, 3581, 3519
1267, 435, 17776, 7495, 3669, 3520
1774, 524, 17809, 7241, 3696, 3521
2006, 435, 16190, 6933, 3438, 3522
1249, 598, 18731, 7628, 3778, 3523
1218, 582, 17503, 7339, 3723, 3524
2024, 435, 16385, 6775, 3432, 3525
2162, 625, 15696, 6493, 3180, 3526
2043, 435, 16175, 6875, 3353, 3527
1057, 458, 17822, 7556, 3764, 3528
1484, 483, 17262, 7256, 3645, 3529
2098, 436, 15846, 6611, 3233, 3530
973, 516, 17591, 7618, 3766, 3531
2117, 436, 15437, 6607, 3324, 3532
960, 459, 17902, 9044, 27324, 3533
1416, 479, 17468, 7400, 3684, 3534
682, 438, 17366, 7610, 3738, 3535
1697, 512, 17346, 7383, 3808, 3536
745, 438, 17544, 8010, 4019, 3537
1866, 437, 17009, 6946, 3408, 3538
2153, 479, 15604, 6419, 3210, 3539
1885, 437, 16221, 7072, 3487, 3540
1754, 523, 17583, 7091, 3403, 3541
2068, 624, 16538, 6780, 3497, 3542
1456, 512, 16830, 7235, 3660, 3543
669, 437, 17654, 7605, 3723, 3544
756, 438, 18887, 8755, 4291, 3545
335, 627, 18373, 7775, 3846, 3546
914, 438, 18157, 7836, 3842, 3547
1051, 517, 17554, 7657, 3786, 3548
722, 525, 18814, 8451, 4140, 3549
1229, 437, 18240, 7498, 3592, 3550
1099, 511, 18350, 9112, 28080, 3551
655, 439, 17610, 7821, 3812, 3552
693, 439, 17634, 7593, 3920, 3553
765, 601, 17774, 7971, 4086, 3554
1790, 476, 16462, 7046, 3486, 3555
778, 440, 18203, 8011, 3948, 3556
1930, 509, 17073, 7101, 3509, 3557
1010, 438, 18268, 7455, 3670, 3558
1417, 512, 17533, 7353, 3883, 3559
1123, 438, 17321, 7466, 3672, 3560
1378, 1123, 16228, 6844, 3505, 3561
1209, 438, 17219, 7349, 3642, 3562
1315, 438, 17063, 7168, 3587, 3563
1049, 627, 18265, 7620, 3852, 3564
916, 509, 17758, 7442, 3726, 3565
1424, 439, 17616, 7411, 3687, 3566
1773, 513, 17808, 8624, 26793, 3567
1443, 438, 17086, 7458, 3589, 3568
1182, 467, 17615, 7313, 3630, 3569
1724, 439, 16706, 7080, 3481, 3570
1807, 509, 16805, 6851, 3470, 3571
1782, 438, 17017, 6824, 3429, 3572
1984, 1082, 15170, 6373, 3297, 3573
1029, 440, 17085, 7082, 3569, 3574
852, 476, 18283, 7752, 4174, 3575
1190, 439, 17197, 8402, 20100, 3576
2255, 496, 14862, 6278, 3233, 3577
1551, 440, 17257, 7367, 3737, 3578
1873, 496, 16797, 6758, 3353, 3579
1590, 440, 17243, 7274, 3641, 3580
795, 1116, 15383, 6572, 3385, 3581
1629, 440, 17190, 7232, 3630, 3582
2042, 500, 15711, 6556, 3302, 3583
1743, 439, 17122, 7033, 3550, 3584
1099, 500, 17944, 7673, 3811, 3585
1800, 439, 16430, 6849, 3415, 3586
1819, 439, 16606, 6903, 3458, 3587
1298, 615, 17628, 8768, 27273, 3588
1207, 1111, 16548, 7017, 3587, 3589
1977, 440, 16232, 6631, 3506, 3590
1184, 500, 17025, 7282, 3567, 3591
884, 441, 17779, 7751, 3890, 3592
2171, 501, 15835, 7718, 22932, 3593
981, 440, 17599, 7607, 3692, 3594
812, 494, 17164, 8488, 27431, 3595
1066, 441, 18442, 7811, 3872, 3596
1571, 484, 17163, 7318, 3666, 3597
1085, 440, 18018, 7517, 3709, 3598
2068, 613, 16513, 6906, 3319, 3599
851, 1093, 17057, 6949, 3409, 3600
