x-coordinate_in_pixel, y-coordinate_in_pixel, Chan1_FluoValue, Chan2_FluoValue, Chan3_FluoValue, index
1529, 458, 16725, 6939, 3515, 2926
780, 535, 17357, 7341, 3601, 2927
1669, 527, 17798, 7313, 3685, 2928
1796, 495, 18606, 7189, 3562, 2929
1550, 458, 17075, 7142, 3493, 2930
1375, 552, 17768, 7680, 3619, 2931
1612, 457, 16997, 6940, 3408, 2932
1995, 525, 17102, 7237, 3522, 2933
2051, 458, 17004, 7260, 3493, 2934
1142, 494, 16819, 7116, 3423, 2935
2112, 458, 16774, 7141, 3403, 2936
798, 534, 17586, 7444, 3621, 2937
1190, 499, 17728, 7517, 3602, 2938
1200, 549, 16524, 7026, 3264, 2939
641, 459, 15735, 6918, 3360, 2940
1443, 523, 18104, 7352, 3602, 2941
862, 458, 17982, 7587, 3718, 2942
882, 458, 17802, 7412, 3595, 2943
2007, 494, 17146, 7253, 3443, 2944
1199, 459, 18010, 7602, 3563, 2945
2117, 524, 17169, 6988, 3313, 2946
1219, 459, 18974, 7668, 3586, 2947
2016, 1126, 15896, 6856, 3292, 2948
1259, 459, 18869, 7794, 3704, 2949
2059, 1089, 15785, 6964, 3218, 2950
1299, 459, 16937, 7274, 3498, 2951
1779, 459, 18119, 7340, 3561, 2952
550, 514, 17530, 7433, 3639, 2953
1843, 459, 18153, 7505, 3634, 2954
2057, 495, 17023, 6942, 3319, 2955
521, 459, 15830, 7067, 3339, 2956
1885, 1086, 16461, 6949, 3334, 2957
602, 460, 15467, 6871, 3397, 2958
1956, 1097, 16841, 7059, 3439, 2959
676, 459, 15954, 7327, 3423, 2960
693, 459, 15476, 7256, 3449, 2961
776, 459, 17007, 7101, 3723, 2962
1491, 631, 16552, 6830, 3429, 2963
600, 485, 15440, 6795, 3328, 2964
1121, 460, 18493, 7715, 3670, 2965
1094, 522, 18447, 7498, 3675, 2966
1141, 460, 18080, 7360, 3586, 2967
1965, 549, 17462, 7563, 3597, 2968
1160, 460, 17793, 7531, 3554, 2969
934, 522, 17766, 7151, 3572, 2970
1279, 459, 17837, 7807, 3605, 2971
1200, 481, 17477, 7379, 3429, 2972
1492, 460, 17609, 7409, 3512, 2973
1001, 484, 18610, 7925, 3739, 2974
1510, 459, 16915, 6927, 3367, 2975
1152, 510, 16561, 6909, 3210, 2976
1715, 459, 17980, 7398, 3607, 2977
602, 496, 15430, 7171, 3446, 2978
1905, 459, 18575, 7320, 3494, 2979
761, 536, 17478, 7341, 3651, 2980
1968, 461, 17900, 7488, 3532, 2981
713, 511, 26010, 7663, 3614, 2982
2041, 460, 17129, 7254, 3355, 2983
1570, 484, 17660, 7350, 3587, 2984
2101, 460, 16807, 7026, 3343, 2985
2020, 511, 16813, 7035, 3379, 2986
739, 461, 17474, 7300, 3603, 2987
1239, 493, 28505, 7848, 3605, 2988
758, 460, 17233, 7423, 3556, 2989
856, 542, 19073, 7538, 3662, 2990
1043, 461, 18439, 7706, 3704, 2991
1800, 515, 18521, 7713, 3682, 2992
1082, 460, 17790, 7356, 3602, 2993
1526, 492, 16955, 6971, 3480, 2994
1102, 460, 18398, 7748, 3687, 2995
1319, 460, 17383, 7326, 3508, 2996
1019, 647, 16835, 7019, 3402, 2997
779, 514, 17145, 7247, 3632, 2998
1338, 460, 17405, 7388, 3493, 2999
2149, 1118, 15543, 6581, 3230, 3000
1357, 461, 17178, 7380, 3512, 3001
1472, 461, 17642, 7594, 3661, 3002
543, 618, 17830, 7421, 3591, 3003
1590, 461, 17135, 7073, 3574, 3004
486, 556, 17692, 7435, 3542, 3005
692, 479, 17785, 7315, 3571, 3006
913, 539, 18673, 7781, 3734, 3007
1652, 461, 27797, 7679, 3645, 3008
1357, 483, 17858, 7578, 3609, 3009
1831, 460, 18385, 7466, 3576, 3010
1957, 462, 28757, 7700, 3490, 3011
211, 609, 17580, 7272, 3513, 3012
2030, 461, 27617, 7465, 3389, 3013
2152, 461, 16738, 6923, 3365, 3014
1759, 620, 17902, 7478, 3555, 3015
1695, 513, 17831, 7416, 3607, 3016
2162, 460, 16648, 6780, 3321, 3017
2212, 461, 16562, 6682, 3309, 3018
1055, 557, 18505, 7695, 3798, 3019
1696, 483, 17882, 7514, 3566, 3020
504, 461, 15532, 6825, 3234, 3021
1938, 484, 18098, 7437, 3585, 3022
575, 460, 14926, 7439, 3415, 3023
631, 461, 15314, 6661, 3257, 3024
312, 619, 18071, 7709, 3621, 3025
1717, 538, 18117, 7472, 3596, 3026
721, 461, 17051, 7269, 3594, 3027
2083, 482, 16859, 7102, 3393, 3028
824, 462, 17824, 7364, 3666, 3029
1366, 512, 17783, 7661, 3788, 3030
1062, 461, 18140, 7749, 3674, 3031
1376, 461, 17374, 7194, 3461, 3032
552, 479, 15796, 7112, 3428, 3033
2034, 663, 17012, 7087, 3489, 3034
1395, 461, 17003, 7357, 3540, 3035
1704, 462, 18047, 7629, 3588, 3036
1858, 555, 18325, 7565, 3509, 3037
1717, 508, 17666, 7224, 3563, 3038
1757, 462, 17726, 7192, 3680, 3039
1921, 555, 18172, 7293, 3544, 3040
1528, 512, 17173, 7088, 3478, 3041
2091, 462, 17107, 7121, 3394, 3042
1847, 556, 17831, 7513, 3582, 3043
1718, 479, 17966, 7358, 3681, 3044
530, 462, 16076, 7482, 3482, 3045
1472, 483, 26896, 7499, 3573, 3046
930, 462, 18282, 7685, 3710, 3047
1095, 545, 17434, 7220, 3516, 3048
953, 463, 18657, 7659, 3842, 3049
2222, 488, 25409, 7070, 3338, 3050
1578, 463, 17008, 6934, 3547, 3051
1640, 463, 17574, 7441, 3515, 3052
638, 557, 15825, 7120, 3476, 3053
1949, 482, 17842, 7302, 3511, 3054
1004, 518, 19113, 7956, 3762, 3055
1693, 463, 17892, 7413, 3605, 3056
572, 486, 14738, 6199, 3023, 3057
1044, 506, 18601, 7594, 3683, 3058
1872, 464, 17986, 7380, 3647, 3059
609, 489, 17553, 7643, 3674, 3060
2202, 463, 16127, 6721, 3302, 3061
1013, 1090, 14558, 6374, 3041, 3062
2109, 545, 26593, 7315, 3311, 3063
974, 514, 19297, 7883, 3817, 3064
584, 463, 15882, 6643, 3251, 3065
614, 464, 15879, 7361, 3436, 3066
1553, 558, 16791, 6973, 3463, 3067
683, 484, 18733, 7583, 3675, 3068
649, 463, 15668, 6869, 3353, 3069
781, 557, 26644, 7495, 3658, 3070
2192, 512, 16645, 6895, 3338, 3071
469, 610, 15483, 6714, 3219, 3072
702, 463, 15417, 6594, 3285, 3073
2243, 619, 16151, 6951, 3360, 3074
2183, 1093, 15702, 6650, 3243, 3075
804, 464, 18078, 7366, 3694, 3076
1463, 489, 18045, 7323, 3607, 3077
853, 464, 18348, 7520, 3657, 3078
1210, 621, 16297, 6935, 3326, 3079
1327, 476, 17462, 7646, 3582, 3080
872, 464, 19113, 7799, 3771, 3081
1622, 486, 18265, 7384, 3680, 3082
449, 507, 16128, 6750, 3288, 3083
891, 463, 17906, 7562, 3561, 3084
902, 512, 17770, 7379, 3574, 3085
1190, 465, 17554, 7453, 3517, 3086
1395, 518, 17682, 7501, 3672, 3087
1520, 464, 17028, 7189, 3538, 3088
572, 622, 18839, 7926, 3646, 3089
1035, 534, 19031, 7776, 3811, 3090
1934, 464, 17636, 7312, 3489, 3091
1914, 517, 18023, 7378, 3536, 3092
487, 464, 15854, 7243, 3479, 3093
940, 490, 19110, 7964, 3706, 3094
540, 465, 15987, 7000, 3338, 3095
1472, 541, 17592, 7336, 3575, 3096
558, 463, 14870, 7368, 3590, 3097
1434, 518, 18138, 7657, 3724, 3098
667, 464, 15591, 6962, 3463, 3099
861, 609, 19560, 7934, 3749, 3100
684, 464, 16030, 6983, 3342, 3101
853, 649, 18168, 7383, 3701, 3102
1639, 1123, 16325, 6804, 3337, 3103
974, 465, 18652, 7666, 3771, 3104
438, 541, 16366, 7233, 3421, 3105
1170, 465, 17539, 7465, 3495, 3106
1873, 543, 18110, 7591, 3655, 3107
1229, 465, 18849, 7846, 3671, 3108
1793, 476, 18558, 7367, 3511, 3109
760, 514, 17164, 7282, 3538, 3110
1249, 465, 18589, 7773, 3595, 3111
2000, 486, 17268, 7256, 3541, 3112
1269, 465, 18418, 7792, 3747, 3113
824, 483, 17702, 7358, 3739, 3114
1289, 465, 17978, 7746, 3654, 3115
2203, 511, 16406, 7074, 3476, 3116
1308, 465, 17157, 7176, 3449, 3117
1083, 483, 18040, 7693, 3593, 3118
1568, 465, 17960, 7514, 3614, 3119
1681, 465, 17735, 7308, 3651, 3120
1926, 515, 18095, 7443, 3642, 3121
1797, 466, 18762, 7514, 3593, 3122
1860, 465, 17844, 7256, 3385, 3123
1375, 540, 17924, 7664, 3660, 3124
2008, 465, 17041, 7076, 3397, 3125
940, 478, 18519, 7954, 3859, 3126
1317, 516, 17952, 7748, 3634, 3127
2130, 465, 16575, 6850, 3384, 3128
1463, 512, 17547, 7363, 3584, 3129
2191, 465, 25830, 7220, 3337, 3130
1376, 483, 16775, 7127, 3460, 3131
1804, 504, 18677, 7503, 3658, 3132
1936, 649, 27187, 7314, 3466, 3133
950, 505, 18547, 7746, 3685, 3134
767, 465, 17142, 7267, 3551, 3135
834, 466, 17723, 7448, 3655, 3136
229, 623, 17698, 7383, 3553, 3137
1190, 544, 16484, 6879, 3331, 3138
1092, 466, 27902, 7870, 3636, 3139
1788, 517, 18455, 7604, 3623, 3140
1112, 466, 17939, 7475, 3634, 3141
490, 484, 15484, 6542, 3162, 3142
1131, 466, 18581, 7653, 3676, 3143
1288, 487, 17969, 7576, 3692, 3144
1209, 476, 17308, 7432, 3541, 3145
1923, 466, 18233, 7317, 3583, 3146
1997, 466, 17068, 6958, 3429, 3147
1034, 512, 18454, 8048, 3695, 3148
594, 466, 15606, 6760, 3253, 3149
711, 467, 17196, 7173, 3525, 3150
1123, 516, 17318, 7238, 3442, 3151
749, 466, 17927, 7253, 3586, 3152
1190, 476, 17542, 7507, 3532, 3153
920, 468, 18321, 7743, 3694, 3154
1033, 467, 18093, 7635, 3634, 3155
490, 639, 18315, 7550, 3595, 3156
1610, 487, 25668, 7393, 3553, 3157
1053, 466, 17906, 7597, 3700, 3158
2111, 487, 16946, 7051, 3492, 3159
1348, 466, 17689, 7567, 3773, 3160
1180, 516, 17269, 7335, 3603, 3161
1367, 466, 17211, 7473, 3589, 3162
1123, 505, 18188, 7519, 3557, 3163
1386, 467, 17104, 7385, 3591, 3164
796, 480, 17656, 7537, 3642, 3165
1405, 467, 16980, 7495, 3575, 3166
712, 489, 17262, 7361, 3458, 3167
1462, 466, 16974, 7138, 3395, 3168
1482, 466, 16940, 7092, 3489, 3169
2221, 623, 16598, 7022, 3475, 3170
1557, 467, 17833, 7418, 3692, 3171
684, 517, 17392, 7414, 3581, 3172
1618, 467, 16962, 7067, 3595, 3173
1970, 509, 17298, 7120, 3399, 3174
1670, 467, 17898, 7288, 3605, 3175
577, 506, 15526, 6971, 3304, 3176
473, 533, 15587, 7089, 3383, 3177
2119, 466, 16466, 6889, 3351, 3178
1931, 475, 18266, 7395, 3658, 3179
2222, 467, 16622, 6963, 3400, 3180
1762, 1078, 16441, 6982, 3377, 3181
2241, 466, 16542, 7024, 3429, 3182
749, 477, 17943, 7404, 3713, 3183
567, 467, 15604, 7255, 3424, 3184
1180, 504, 16635, 6777, 3278, 3185
623, 467, 15566, 6903, 3293, 3186
2154, 480, 16715, 6926, 3446, 3187
814, 468, 17896, 7478, 3666, 3188
724, 538, 17328, 7481, 3659, 3189
994, 468, 29438, 7979, 3732, 3190
590, 482, 17598, 7655, 3535, 3191
1722, 468, 18198, 7289, 3607, 3192
2152, 538, 16705, 6822, 3425, 3193
1850, 468, 18080, 7459, 3570, 3194
486, 510, 15674, 6735, 3164, 3195
1912, 468, 18210, 7239, 3624, 3196
1132, 476, 17549, 7198, 3536, 3197
1986, 468, 17504, 7484, 3566, 3198
2180, 467, 16691, 7070, 3405, 3199
1752, 611, 18130, 7476, 3631, 3200
2250, 504, 16662, 6838, 3301, 3201
496, 468, 15200, 7391, 3504, 3202
605, 468, 15440, 6717, 3327, 3203
891, 613, 19100, 7711, 3863, 3204
1635, 533, 17908, 7506, 3573, 3205
658, 468, 16459, 7094, 3387, 3206
1769, 509, 17863, 7297, 3535, 3207
693, 468, 16119, 7403, 3477, 3208
1210, 532, 17313, 7407, 3518, 3209
844, 470, 17775, 7409, 3669, 3210
836, 509, 17381, 7269, 3625, 3211
900, 468, 17371, 7304, 3550, 3212
1930, 505, 17728, 7630, 3576, 3213
1534, 470, 26226, 7173, 3436, 3214
1814, 532, 18248, 7707, 3527, 3215
1596, 470, 17545, 7337, 3759, 3216
1775, 469, 17957, 7229, 3629, 3217
1170, 488, 16492, 6851, 3376, 3218
559, 508, 15607, 6763, 3194, 3219
1838, 469, 18256, 7429, 3614, 3220
1901, 469, 18460, 7243, 3643, 3221
2174, 534, 16636, 7006, 3397, 3222
1975, 469, 17972, 7408, 3568, 3223
1897, 480, 28897, 7710, 3530, 3224
2108, 468, 16808, 7036, 3325, 3225
1927, 485, 17997, 7083, 3564, 3226
1511, 507, 17988, 7482, 3631, 3227
2169, 468, 16649, 7042, 3381, 3228
284, 614, 15605, 6380, 3223, 3229
1631, 543, 17299, 6929, 3536, 3230
577, 469, 16031, 6897, 3263, 3231
1462, 478, 17843, 7625, 3578, 3232
423, 516, 29779, 7617, 3480, 3233
675, 469, 15839, 7226, 3379, 3234
1278, 504, 17230, 7409, 3541, 3235
795, 469, 17519, 7064, 3443, 3236
750, 488, 17722, 7487, 3621, 3237
862, 469, 18053, 7399, 3660, 3238
815, 479, 17596, 7388, 3638, 3239
1016, 471, 17941, 7617, 3632, 3240
1219, 470, 20865, 8096, 3590, 3241
1423, 615, 15815, 6895, 3251, 3242
1083, 1108, 14596, 6238, 2999, 3243
2097, 470, 16728, 6953, 3358, 3244
179, 641, 15108, 6116, 3035, 3245
478, 517, 15565, 6658, 3181, 3246
550, 470, 15531, 6895, 3257, 3247
804, 474, 17551, 7375, 3573, 3248
777, 470, 17472, 7515, 3707, 3249
1135, 655, 16195, 6848, 3320, 3250
965, 471, 18704, 7493, 3670, 3251
1182, 615, 16502, 6904, 3296, 3252
1141, 471, 17141, 7292, 3511, 3253
2250, 547, 25982, 6995, 3369, 3254
2042, 507, 17335, 7104, 3444, 3255
1160, 471, 16940, 7121, 3364, 3256
847, 548, 18734, 7673, 3775, 3257
992, 479, 30176, 8130, 3765, 3258
699, 1079, 14415, 6303, 3035, 3259
1180, 471, 17430, 7448, 3546, 3260
954, 474, 18131, 7317, 3561, 3261
1200, 470, 17557, 7573, 3616, 3262
1239, 504, 18148, 7596, 3521, 3263
1258, 470, 18644, 7579, 3660, 3264
1804, 474, 18842, 7322, 3624, 3265
1278, 471, 17683, 7424, 3562, 3266
769, 508, 17140, 7293, 3521, 3267
1298, 471, 17766, 7629, 3657, 3268
657, 600, 18298, 7532, 3725, 3269
1511, 471, 16926, 6887, 3389, 3270
1249, 644, 16718, 6771, 3333, 3271
771, 541, 17562, 7200, 3446, 3272
821, 600, 19011, 7804, 3799, 3273
1827, 471, 29093, 7768, 3576, 3274
1890, 471, 18134, 7456, 3549, 3275
2011, 484, 16799, 7276, 3455, 3276
1964, 471, 17452, 7038, 3446, 3277
826, 516, 18006, 7353, 3725, 3278
2158, 470, 16296, 6900, 3278, 3279
797, 513, 17277, 7443, 3730, 3280
309, 601, 17747, 7614, 3561, 3281
740, 472, 18001, 7548, 3716, 3282
1919, 506, 18063, 7300, 3553, 3283
758, 471, 17140, 7313, 3697, 3284
2187, 1083, 15548, 6751, 3286, 3285
1062, 472, 17970, 7564, 3416, 3286
1491, 471, 17286, 7090, 3469, 3287
568, 549, 17990, 7858, 3719, 3288
469, 513, 15644, 7340, 3510, 3289
1239, 481, 19076, 7814, 3530, 3290
1585, 472, 17516, 7274, 3548, 3291
1647, 471, 18032, 7287, 3616, 3292
828, 549, 18612, 7880, 3802, 3293
614, 509, 17353, 7424, 3522, 3294
1700, 472, 17890, 7314, 3582, 3295
2026, 549, 16791, 7022, 3453, 3296
1492, 483, 17277, 7062, 3541, 3297
1297, 538, 16344, 6910, 3306, 3298
1816, 473, 18333, 7512, 3594, 3299
1879, 472, 18081, 7366, 3551, 3300
2142, 616, 16830, 6995, 3335, 3301
1771, 480, 18022, 7591, 3509, 3302
1953, 472, 17523, 7132, 3516, 3303
496, 601, 15691, 6822, 3285, 3304
2148, 472, 16517, 6986, 3297, 3305
1907, 615, 17569, 7177, 3560, 3306
1307, 510, 17782, 7550, 3677, 3307
2211, 472, 16066, 6685, 3383, 3308
534, 482, 15842, 7256, 3390, 3309
2231, 472, 16270, 7001, 3442, 3310
656, 511, 17140, 7426, 3688, 3311
2251, 471, 17192, 6894, 3278, 3312
1613, 537, 17957, 7339, 3579, 3313
586, 472, 15282, 7488, 3374, 3314
1142, 482, 16534, 7116, 3322, 3315
648, 473, 17726, 7516, 3631, 3316
702, 473, 27197, 7800, 3542, 3317
1903, 548, 18066, 7438, 3574, 3318
1874, 513, 18488, 7536, 3685, 3319
721, 472, 17232, 7408, 3541, 3320
614, 550, 15564, 6954, 3337, 3321
628, 484, 15819, 6693, 3285, 3322
930, 473, 17644, 7546, 3642, 3323
712, 478, 17523, 7478, 3594, 3324
981, 473, 18544, 7404, 3517, 3325
1981, 507, 16917, 6957, 3413, 3326
1005, 473, 18418, 7789, 3807, 3327
1855, 535, 18166, 7319, 3539, 3328
1043, 472, 18236, 7540, 3719, 3329
1158, 1083, 15031, 6093, 2978, 3330
1433, 472, 17220, 7201, 3420, 3331
1386, 477, 16769, 7121, 3420, 3332
1453, 472, 17626, 7432, 3612, 3333
1472, 472, 17630, 7266, 3609, 3334
1524, 473, 17051, 6976, 3546, 3335
1086, 617, 16847, 7093, 3375, 3336
506, 555, 15607, 6745, 3214, 3337
1574, 474, 17741, 7256, 3556, 3338
1539, 510, 17086, 7186, 3612, 3339
1752, 473, 17997, 7369, 3509, 3340
1613, 507, 17732, 7344, 3551, 3341
1942, 473, 17921, 7509, 3568, 3342
2026, 472, 17081, 7298, 3429, 3343
1982, 478, 27392, 7282, 3414, 3344
489, 473, 15926, 7185, 3338, 3345
2091, 538, 26738, 7306, 3283, 3346
560, 473, 15574, 7122, 3396, 3347
910, 473, 17456, 7380, 3605, 3348
785, 646, 18336, 7782, 3710, 3349
1679, 555, 17988, 7165, 3638, 3350
2015, 473, 17132, 7211, 3415, 3351
1603, 479, 17959, 7326, 3668, 3352
2076, 474, 16982, 7171, 3418, 3353
984, 508, 18998, 8085, 3841, 3354
2137, 473, 16803, 6986, 3476, 3355
583, 536, 16127, 6921, 3440, 3356
2198, 474, 16406, 6905, 3344, 3357
927, 555, 17961, 7474, 3674, 3358
542, 475, 16147, 7157, 3406, 3359
1291, 1106, 14786, 6019, 2784, 3360
598, 475, 15727, 6680, 3203, 3361
1254, 1114, 15611, 6696, 3172, 3362
629, 475, 15379, 6754, 3275, 3363
930, 507, 18369, 8074, 3914, 3364
667, 474, 15807, 6906, 3369, 3365
1363, 1133, 14280, 6161, 3006, 3366
684, 474, 16557, 7327, 3446, 3367
786, 475, 26520, 7420, 3762, 3368
509, 661, 16521, 6903, 3307, 3369
387, 528, 15834, 7004, 3271, 3370
872, 475, 18277, 7388, 3627, 3371
715, 555, 17276, 7228, 3568, 3372
891, 474, 17925, 7468, 3679, 3373
628, 554, 24656, 7256, 3360, 3374
1625, 475, 18065, 7403, 3574, 3375
958, 1132, 15527, 6243, 3071, 3376
1868, 474, 18376, 7410, 3510, 3377
1064, 528, 18871, 7584, 3699, 3378
2004, 475, 17047, 7279, 3453, 3379
1880, 552, 18113, 7520, 3546, 3380
2065, 475, 17102, 7038, 3378, 3381
857, 553, 19056, 7539, 3692, 3382
1229, 476, 18603, 7833, 3599, 3383
1269, 476, 18733, 7882, 3601, 3384
842, 632, 18000, 7360, 3608, 3385
666, 550, 18410, 7737, 3628, 3386
1857, 476, 18125, 7557, 3596, 3387
1863, 515, 18192, 7456, 3520, 3388
362, 524, 15888, 6651, 3279, 3389
1895, 569, 17906, 7278, 3567, 3390
569, 477, 15904, 6961, 3311, 3391
768, 476, 17294, 7525, 3618, 3392
1932, 660, 17309, 7305, 3523, 3393
2076, 550, 17194, 6992, 3297, 3394
1405, 570, 17304, 7292, 3476, 3395
834, 477, 17620, 7683, 3689, 3396
1772, 558, 17589, 7171, 3473, 3397
1073, 477, 28233, 7909, 3522, 3398
1705, 570, 18229, 7404, 3606, 3399
1112, 477, 17185, 7236, 3450, 3400
1806, 661, 18026, 7357, 3568, 3401
1984, 526, 17458, 7355, 3444, 3402
1151, 477, 16822, 7229, 3401, 3403
1690, 553, 17420, 7425, 3537, 3404
1170, 477, 17350, 7431, 3546, 3405
760, 525, 17183, 7123, 3528, 3406
1288, 476, 17783, 7886, 3711, 3407
1308, 476, 17074, 7286, 3471, 3408
1210, 555, 16787, 7075, 3416, 3409
1501, 477, 17204, 7187, 3471, 3410
1621, 515, 17699, 7258, 3492, 3411
1993, 476, 17055, 6986, 3445, 3412
2156, 663, 16796, 7177, 3373, 3413
1337, 527, 27588, 7638, 3623, 3414
2115, 477, 16745, 7262, 3390, 3415
498, 477, 16026, 7217, 3242, 3416
1181, 549, 16622, 6915, 3307, 3417
1033, 478, 18288, 7509, 3611, 3418
954, 515, 18250, 7635, 3709, 3419
1698, 532, 18030, 7548, 3547, 3420
1053, 478, 17881, 7412, 3527, 3421
1092, 478, 28084, 7903, 3632, 3422
1016, 558, 18480, 7564, 3494, 3423
1404, 478, 17909, 7472, 3687, 3424
1869, 1133, 15645, 6687, 3183, 3425
1666, 478, 17992, 7520, 3514, 3426
446, 533, 16356, 7107, 3372, 3427
1845, 478, 18177, 7485, 3575, 3428
1909, 478, 18383, 7392, 3640, 3429
570, 559, 15471, 6556, 3108, 3430
1075, 556, 18314, 7644, 3583, 3431
2104, 478, 26835, 7029, 3364, 3432
1134, 1108, 14827, 6102, 2973, 3433
352, 555, 15763, 6728, 3286, 3434
2241, 477, 16619, 6873, 3316, 3435
1627, 554, 17417, 7289, 3395, 3436
525, 478, 15598, 7198, 3558, 3437
452, 517, 16143, 7177, 3432, 3438
373, 570, 17541, 7264, 3596, 3439
607, 479, 15657, 7110, 3393, 3440
2217, 633, 16608, 6845, 3316, 3441
225, 665, 17510, 7230, 3535, 3442
1765, 520, 17961, 7510, 3700, 3443
1542, 479, 17686, 7543, 3617, 3444
1961, 559, 17192, 7365, 3466, 3445
2165, 478, 16838, 6906, 3465, 3446
1989, 1135, 16098, 7067, 3330, 3447
638, 479, 15442, 6561, 3204, 3448
1837, 528, 18064, 7362, 3532, 3449
674, 480, 16077, 7066, 3295, 3450
723, 527, 18190, 7806, 3748, 3451
972, 480, 19170, 7699, 3748, 3452
855, 531, 18479, 7438, 3664, 3453
1592, 481, 17731, 7204, 3628, 3454
2238, 553, 26146, 7053, 3266, 3455
1834, 480, 18288, 7420, 3619, 3456
1869, 553, 18336, 7386, 3679, 3457
1971, 480, 17720, 7389, 3564, 3458
2024, 636, 17433, 7483, 3493, 3459
742, 548, 17472, 7182, 3529, 3460
1922, 526, 18053, 7360, 3561, 3461
454, 481, 16380, 7132, 3382, 3462
481, 480, 15902, 7335, 3370, 3463
422, 554, 15849, 6510, 3139, 3464
777, 481, 17584, 7337, 3662, 3465
843, 480, 17152, 7223, 3484, 3466
867, 558, 19299, 8129, 3807, 3467
1012, 481, 18283, 7340, 3729, 3468
1707, 481, 17816, 7353, 3639, 3469
1724, 547, 18414, 7366, 3654, 3470
1760, 482, 28790, 7786, 3692, 3471
1668, 557, 17971, 7531, 3496, 3472
1823, 481, 18037, 7397, 3517, 3473
1966, 519, 17542, 7128, 3487, 3474
1960, 481, 17163, 6857, 3320, 3475
1152, 555, 16128, 6887, 3352, 3476
508, 481, 16232, 7344, 3492, 3477
324, 559, 18250, 7621, 3681, 3478
1161, 482, 16589, 7107, 3347, 3479
1180, 482, 16735, 6918, 3417, 3480
1462, 637, 15694, 6512, 3187, 3481
1219, 481, 18105, 7576, 3559, 3482
1618, 665, 17451, 7138, 3476, 3483
1385, 547, 17533, 7626, 3582, 3484
1259, 482, 18315, 7594, 3599, 3485
615, 520, 15643, 6608, 3271, 3486
1279, 481, 17353, 7524, 3664, 3487
1063, 1125, 14730, 6122, 2900, 3488
1531, 482, 17113, 7239, 3427, 3489
995, 547, 19118, 7940, 3710, 3490
1644, 482, 18309, 7242, 3670, 3491
1366, 523, 17584, 7627, 3558, 3492
618, 483, 15347, 6600, 3177, 3493
740, 483, 17483, 7334, 3610, 3494
378, 531, 16042, 6844, 3267, 3495
759, 482, 17775, 7571, 3730, 3496
790, 551, 17565, 7174, 3621, 3497
1063, 483, 18029, 7604, 3560, 3498
2127, 551, 17009, 6797, 3351, 3499
1103, 483, 17299, 7213, 3475, 3500
416, 524, 15833, 6670, 3200, 3501
1122, 483, 18332, 7750, 3641, 3502
1317, 482, 17671, 7252, 3582, 3503
1570, 654, 17463, 7156, 3469, 3504
1660, 1124, 15639, 6608, 3302, 3505
1520, 484, 16827, 7059, 3492, 3506
269, 656, 17693, 7240, 3506, 3507
1453, 529, 17979, 7392, 3660, 3508
1748, 483, 18169, 7390, 3603, 3509
1035, 546, 29435, 8142, 3786, 3510
1875, 483, 18152, 7426, 3599, 3511
1501, 547, 17143, 7186, 3464, 3512
1777, 518, 18282, 7523, 3615, 3513
517, 484, 17279, 7594, 3722, 3514
1006, 552, 18966, 7809, 3715, 3515
562, 483, 15282, 7226, 3263, 3516
722, 483, 17967, 7736, 3682, 3517
495, 550, 15367, 6917, 3274, 3518
950, 484, 18217, 7474, 3564, 3519
1557, 547, 17415, 7133, 3642, 3520
1043, 483, 17725, 7394, 3708, 3521
1414, 483, 17441, 7309, 3507, 3522
589, 519, 16132, 6812, 3230, 3523
1433, 484, 17919, 7507, 3620, 3524
1817, 551, 18424, 7336, 3561, 3525
1453, 483, 17090, 7111, 3405, 3526
1633, 484, 18241, 7393, 3741, 3527
1788, 655, 18208, 7614, 3685, 3528
2226, 613, 16499, 6877, 3295, 3529
1864, 485, 28887, 7645, 3642, 3530
258, 658, 17919, 7377, 3586, 3531
344, 547, 18274, 7267, 3442, 3532
2072, 484, 17110, 7159, 3449, 3533
2232, 483, 16495, 6838, 3382, 3534
1461, 626, 16576, 6855, 3307, 3535
1133, 522, 17116, 7124, 3393, 3536
647, 484, 15639, 6941, 3309, 3537
154, 628, 16094, 6627, 3194, 3538
799, 556, 18040, 7206, 3662, 3539
911, 485, 18674, 7950, 3813, 3540
930, 484, 18685, 7791, 3761, 3541
518, 654, 17051, 7294, 3582, 3542
982, 485, 28963, 8058, 3637, 3543
1524, 1095, 24687, 6805, 3166, 3544
891, 485, 17768, 7181, 3645, 3545
2227, 555, 17059, 6875, 3301, 3546
1559, 486, 17489, 7228, 3530, 3547
2053, 506, 26613, 7324, 3447, 3548
1522, 522, 17576, 7371, 3658, 3549
1801, 485, 18927, 7601, 3607, 3550
1885, 1125, 16267, 6906, 3414, 3551
2061, 486, 16874, 7115, 3362, 3552
914, 550, 18227, 7173, 3620, 3553
473, 486, 15569, 7253, 3504, 3554
2175, 506, 16085, 6928, 3524, 3555
184, 561, 18220, 7544, 3630, 3556
768, 487, 17414, 7343, 3577, 3557
2005, 657, 17239, 7287, 3569, 3558
2015, 550, 17015, 7116, 3460, 3559
787, 486, 17112, 7335, 3632, 3560
580, 562, 16198, 7256, 3388, 3561
1789, 487, 18586, 7492, 3621, 3562
2239, 630, 16630, 7096, 3399, 3563
1891, 550, 18228, 7356, 3452, 3564
1852, 487, 17904, 7494, 3639, 3565
1024, 507, 18616, 7833, 3746, 3566
1916, 487, 18320, 7395, 3690, 3567
